name,code,supplier,default_price,note,source,brand,inventory,created_at,created_by,id,description,deleted,vendor,manufactory,vendor_id,country_id,active,group_code
BORA Intensiv Urkraft,BORA09002,,,,,,,2023-03-17 17:02:01.397000 +07:00,vongocphu,14774,<p><span style="color: rgb(0,0,0);font-size: 10pt;font-family: Arial;">BORA Intensiv Urkraft</span></p>,false,,Philippines,,,true,09
G02 EELHOE NAIL,ID01090026,,,,,,,2023-03-19 06:14:17.153000 +07:00,hoanhnguyet,14806,<p>G02 EELHOE NAIL</p>,false,,,,,true,09
G02 Changing UV Sunglasses,MY1901016,,,,,,,2023-03-20 13:43:24.829000 +07:00,leminhthanh,14839,,false,,Malaysia,,,true,01
G02 Pore Primer Cream,MY1909017,,,,,,,2023-03-20 13:44:14.840000 +07:00,leminhthanh,14840,,false,,Malaysia,,,true,09
G02 Scar Removal Cream,PH1009021,,,,,,,2023-03-22 08:58:54.385000 +07:00,vongocphu,14872,<p><span style="color: rgb(0,0,0);font-size: 10pt;font-family: Arial;">G02 Scar Removal Cream</span></p>,false,,Philippines,,,true,09
G02 Mini Shaver,PH1203022,,,,,,,2023-03-22 11:32:58.575000 +07:00,vongocphu,14873,<p><span style="color: rgb(0,0,0);font-size: 10pt;font-family: Arial;">G02 Mini Shaver</span></p>,false,,Philippines,,,true,03
G03 Lumbar Pain Relief Cream,ID0809026,,,,,,,2023-03-22 11:45:56.309000 +07:00,hoanhnguyet,14874,<p>G03 Lumbar Pain Relief Cream</p>,false,,,,,true,09
G03 Silicon Waktur,MY2209010,,,,,,,2023-03-08 14:45:12.004000 +07:00,leminhthanh,14542,,false,,Malaysia,,,true,09
G01 Neck Massage Sticker,PH2809034,,,,,,,2023-03-22 15:05:04.754000 +07:00,vongocphu,14875,<p><span style="color: rgb(0,0,0);font-size: 10pt;font-family: Arial;">G01 Neck Massage Sticker</span></p>,false,,Philippines,,,true,09
G01 Photochromic Glasses,PH2601008,,,,,,,2023-03-16 10:36:29.461000 +07:00,vongocphu,14742,<p><span style="font-size: 11pt;font-family: Arial;">G01 Photochromic Glasses</span></p>,false,,Philippines,,,true,09
G01 Rice Serum,MY1709002,,,,,,,2023-03-23 14:17:45.633000 +07:00,leminhthanh,14905,,false,,Malaysia,,,true,09
